timestamp,OPEN_UNICORN_HORNS,HIGH_UNICORN_HORNS,LOW_UNICORN_HORNS,CLOSE_UNICORN_HORNS,VOLUME_UNICORN_HORNS,,OPEN_ELVEN_WINE,HIGH_ELVEN_WINE,LOW_ELVEN_WINE,CLOSE_ELVEN_WINE,VOLUME_ELVEN_WINE,,OPEN_VAMPIRE_BLOOD,HIGH_VAMPIRE_BLOOD,LOW_VAMPIRE_BLOOD,CLOSE_VAMPIRE_BLOOD,VOL_VAMPIRE_BLOOD,,OPEN_PHOENIX_FEATHERS,HIGH_PHOENIX_FEATHERS,LOW_PHOENIX_FEATHERS,CLOSE_PHOENIX_FEATHERS,VOL_PHOENIX_FEATHERS,,AJOY,ARAVIND,KEVIN,LAKSHMAN,SASTIKAA,SHASHWAT
2521,4988.175882,5006.395641,4986.997044,5004.947961,5047,,91.34296287,91.42670477,90.92707705,91.07525115,1058.507744,,148.6473265,148.7197422,148.6473265,148.7197422,291,,199.846853,201.5135076,199.7484097,201.06733,353,,0,-1,0,0,0,0
2522,5004.947961,5005.635962,5003.997112,5004.795154,4895,,91.07525115,91.19574272,90.84175748,90.92420682,1016.757793,,148.7197422,148.9508879,148.7197422,148.9508879,143,,201.0904875,201.2673609,198.0827042,198.1321749,157,,0,0,0,0,0,0
2523,5004.795154,5012.662982,5002.74357,5012.550055,12650,,90.92420682,91.48056036,90.77421635,91.36489831,1053.624717,,148.9508879,149.3268909,148.9508879,149.3268909,966,,199.3874227,200.7249571,199.1686418,200.0570423,375,,0,0,0,0,0,0
2524,5012.550055,5012.957161,4992.253918,4993.104679,6995,,91.36489831,91.48579451,90.93590367,91.10610754,1098.026529,,149.3268909,149.3268909,149.1279868,149.1279868,301,,199.4822672,200.1468092,199.4053782,200.0810386,331,,0,0,1,0,0,0
2525,4993.104679,4993.973605,4991.082558,4991.993646,8106,,91.10610754,91.16061812,90.88432524,91.04180566,1057.663754,,149.1279868,149.3939849,149.1279868,149.3939849,434,,199.6643707,200.0043371,198.9812391,199.0155422,101,,0,0,0,1,0,0
2526,4991.993646,5016.411649,4991.621136,5014.14669,14246,,91.04180566,91.13777198,90.89410654,91.07652262,1070.477272,,149.3939849,151.8354605,149.3939849,151.8354605,533,,199.9102827,200.1263891,199.6522447,199.6525241,392,,0,0,0,0,0,0
2527,5014.14669,5015.563157,4983.902783,4985.284342,14815,,91.07652262,91.426292,90.94115912,91.33669047,860.9096202,,151.8354605,151.8354605,151.6003177,151.6003177,435,,199.627698,199.8329297,196.1048524,196.1828482,899,,0,0,0,0,0,0
2528,4985.284342,5003.788514,4984.71125,5003.331427,3431,,91.33669047,91.60421875,91.22312781,91.56158879,972.8640924,,151.6003177,151.6003177,151.4896694,151.4896694,601,,196.3955185,197.0233378,195.5604334,195.7928773,502,,1,1,0,0,0,0
2529,5003.331427,5003.376876,5000.950839,5002.248818,2348,,91.56158879,91.91055239,91.46448399,91.83272933,878.0453997,,151.4896694,154.81928,151.4896694,154.81928,679,,196.1725279,196.3110769,194.2485587,195.3368103,369,,0,0,0,0,0,0
2530,5002.248818,5002.434285,4983.161948,4983.36571,16734,,91.83272933,91.95071046,91.48097271,91.65330795,905.198123,,154.81928,154.81928,154.7991982,154.7991982,314,,195.0808637,195.7699609,195.0018852,195.6398302,501,,0,0,0,0,0,0
2531,4983.36571,5020.328161,4981.290986,5020.154531,20254,,91.65330795,91.67037871,91.21190977,91.24647721,986.7537501,,154.7991982,154.7991982,154.5378174,154.5378174,917,,195.3698667,195.6638098,195.1469296,195.3862056,798,,0,0,0,0,0,0
2532,5020.154531,5022.318236,4997.127397,4997.915484,2184,,91.24647721,91.30775664,90.90366967,90.91050505,936.6855975,,154.5378174,154.5605777,154.5378174,154.5605777,770,,194.7960334,195.8384905,194.6403381,195.357786,748,,0,0,0,0,0,0
2533,4997.915484,5012.121882,4996.994121,5010.29937,10399,,90.91050505,91.39449181,90.79132614,91.23142408,993.4585494,,154.5605777,154.9555238,154.5605777,154.9555238,936,,195.5589531,195.7683778,192.7722155,193.0107078,827,,0,0,0,0,0,0
2534,5010.29937,5012.769288,5003.365662,5004.38196,4481,,91.23142408,91.34511309,90.93406584,91.05792992,9937.267045,,154.9555238,155.2424012,154.9555238,155.2424012,271,,193.4731744,194.2074149,192.3523123,192.4312892,788,,0,0,0,0,0,0
2535,5004.38196,5006.821931,4994.416295,4996.584827,3515,,91.05792992,91.06021816,89.37834634,89.39256893,1026.844905,,155.2424012,155.2965278,155.2424012,155.2965278,986,,192.7509365,193.2684663,192.5059741,193.0565701,332,,0,0,0,0,0,0
2536,4996.584827,5010.181426,4995.396211,5008.789974,8889,,89.39256893,89.40781678,88.94745101,88.99691833,900.5976239,,155.2965278,155.2965278,155.1290594,155.1290594,201,,193.307353,196.0596253,192.9518469,196.0431853,981,,-1,-1,0,0,0,0
2537,5008.789974,5009.5109,4989.027133,4991.246821,8853,,88.99691833,89.44327672,88.84733859,89.29595246,919.6700139,,155.1290594,155.1290594,154.9047942,154.9047942,777,,195.5338961,196.3384618,195.2291348,195.3899621,716,,0,0,0,0,0,0
2538,4991.246821,4998.436632,4988.992649,4996.318404,3781,,89.29595246,89.57297773,89.27439686,89.45644668,1001.038356,,154.9047942,154.9047942,154.5453231,154.5453231,265,,196.3990382,196.8419575,196.3723627,196.6925453,206,,0,0,0,0,0,0
2539,4996.318404,4997.485178,4983.53684,4985.24137,14858,,89.45644668,89.57380292,89.45364791,89.49542551,914.6844917,,154.5453231,154.5453231,154.4746818,154.4746818,132,,196.6466595,196.8954254,196.1685613,196.8189046,462,,0,0,0,-1,0,0
2540,4985.24137,4996.01104,4984.131162,4995.580451,4519,,89.49542551,89.56008776,89.49355336,89.5083503,8174.083311,,154.4746818,154.4746818,154.3333185,154.3333185,343,,195.93902,197.616357,195.9342174,197.1206128,332,,0,0,0,0,0,0
2541,4995.580451,5009.429108,4995.227414,5007.902886,8002,,89.5083503,89.78527724,89.36246281,89.6439324,7653.194788,,154.3333185,154.3333185,154.3190126,154.3190126,618,,196.8152949,196.8903337,195.1973788,195.5132273,843,,0,0,0,0,0,0
2542,5007.902886,5008.136632,4988.320011,4990.815352,9284,,89.6439324,91.17145338,89.47772146,91.12156155,982.5726288,,154.3190126,154.3190126,154.2204351,154.2204351,924,,195.1144486,196.3013629,194.7434232,196.2240075,916,,0,0,0,0,0,0
2543,4990.815352,4999.696242,4988.459005,4997.338877,2761,,91.12156155,91.50434175,91.07078017,91.38533558,1014.193508,,154.2204351,154.2204351,153.8909487,153.8909487,610,,195.993314,197.9405341,195.5483361,197.7257867,962,,0,0,0,0,0,0
2544,4997.338877,5006.508125,4996.757776,5005.868257,5968,,91.38533558,91.42298326,91.32180841,91.40790517,929.964533,,153.8909487,153.8909487,153.8265554,153.8265554,971,,197.4265714,197.5367664,196.2275771,196.3468937,263,,0,0,0,0,0,0
2545,5005.868257,5006.290523,4994.883403,4995.192662,4907,,91.40790517,91.59655989,91.27540313,91.44126075,964.2090784,,153.8265554,153.8265554,153.7356086,153.7356086,854,,196.1256469,196.3079079,195.4422458,195.4821629,460,,0,0,0,0,0,-1
2546,4995.192662,5005.824265,4992.896736,5004.127789,4227,,91.44126075,91.98419958,91.37891447,91.89196374,926.11686,,153.7356086,153.91347,153.7356086,153.91347,475,,195.2581393,196.091328,195.1728852,196.0037576,755,,0,0,0,0,0,0
2547,5004.127789,5012.441266,5002.512898,5012.349449,12449,,91.89196374,92.51209438,91.84081119,92.33947158,951.1756048,,153.91347,153.989319,153.91347,153.989319,699,,195.9398883,197.6256509,195.9256256,197.311972,502,,-1,0,0,0,0,1
2548,5012.349449,5012.467751,4995.918281,4996.241283,3858,,92.33947158,92.77907171,92.30627027,92.76824471,1038.584916,,153.989319,153.989319,153.704207,153.704207,919,,196.8034643,197.0856283,196.3628015,197.0837078,503,,0,0,0,0,0,0
2549,4996.241283,4998.27388,4993.754675,4998.249919,1850,,92.76824471,92.83129231,92.4162124,92.42316763,1016.375779,,153.704207,153.8416415,153.704207,153.8416415,846,,197.6504561,197.6866646,196.5163314,196.8908138,706,,0,0,0,0,0,0
2550,4998.249919,5009.077233,4997.528857,5008.226775,8326,,92.42316763,92.50047704,91.85387353,92.02292522,967.2340002,,153.8416415,153.8416415,153.7621135,153.7621135,337,,196.7466625,196.9763466,196.5159885,196.5936221,568,,1,1,0,0,0,0
2551,5008.226775,5017.931917,5006.71277,5016.773758,16873,,92.02292522,92.25820157,91.98167424,92.12406229,8580.984845,,153.7621135,157.4137078,153.7621135,157.4137078,435,,198.0972143,198.2655652,194.2019695,194.3476568,309,,0,0,0,0,0,0
2552,5016.773758,5016.88384,4990.851895,4992.30779,7792,,92.12406229,93.28981081,92.00514289,93.21678829,905.6212973,,157.4137078,157.4137078,157.2617952,157.2617952,147,,194.6904876,194.8147408,194.1230628,194.3165138,581,,0,0,0,0,0,0
2553,4992.30779,5004.512073,4990.06321,5003.458455,3558,,93.21678829,93.4127459,93.11876607,93.40265418,1089.747992,,157.2617952,157.2617952,156.8973841,156.8973841,777,,194.8295276,195.1160315,194.5984387,194.8768033,686,,0,0,0,0,0,0
2554,5003.458455,5003.610197,4997.812736,4999.859891,240,,93.40265418,93.62117058,93.38657371,93.60673804,1094.897205,,156.8973841,156.8973841,156.6906408,156.6906408,300,,195.4438454,195.4626462,195.0346434,195.1813894,880,,0,0,0,0,0,0
2555,4999.859891,5001.552957,4992.680351,4994.558107,5541,,93.60673804,93.76466805,93.10466083,93.14370883,6764.758197,,156.6906408,157.0422298,156.6906408,157.0422298,520,,194.50199,194.7050638,194.4608039,194.629052,971,,0,0,0,0,0,0
2556,4994.558107,5006.297322,4992.555572,5004.911828,5011,,93.14370883,93.22775949,93.03746183,93.06344773,5895.488244,,157.0422298,157.0737236,157.0422298,157.0737236,408,,194.3893951,195.0993423,194.1806191,194.7848748,835,,0,0,0,0,0,0
2557,5004.911828,5008.929497,5002.664581,5006.586617,6686,,93.06344773,93.15124303,91.1329034,91.23735933,997.1747275,,157.0737236,157.0737236,156.6669684,156.6669684,430,,194.5094542,194.9494539,194.2766895,194.924269,160,,0,0,0,0,0,0
2558,5006.586617,5013.571802,5004.510351,5012.045054,12145,,91.23735933,91.40366149,90.89309846,90.89938874,844.7251898,,156.6669684,156.6669684,156.5265491,156.5265491,900,,195.6490218,195.790898,192.1511708,192.7953104,872,,0,0,0,0,0,0
2559,5012.045054,5014.046758,4996.413839,4998.4629,1637,,90.89938874,91.31810391,90.86351625,91.17149221,908.1342241,,156.5265491,156.552782,156.5265491,156.552782,646,,192.2916424,192.6263437,191.0561188,191.7812921,856,,0,0,0,0,0,0
2560,4998.4629,4998.533911,4993.737192,4993.810651,6289,,91.17149221,91.33628605,91.10219184,91.18282675,821.672847,,156.552782,156.552782,156.2121598,156.2121598,611,,191.5506044,191.692465,190.4009474,190.5894278,189,,0,0,0,0,0,0
2561,4993.810651,4999.598118,4991.725711,4997.637154,2462,,91.18282675,91.21419088,90.66042619,90.84195113,1005.731954,,156.2121598,156.2121598,155.8981173,155.8981173,561,,190.9007471,192.2281122,190.7026731,191.753501,576,,0,0,1,0,0,0
2562,4997.637154,4999.129962,4973.799093,4975.790309,24309,,90.84195113,90.93318913,90.72960665,90.73266393,7859.83029,,155.8981173,155.8981173,155.5602623,155.5602623,366,,192.2762666,192.9180956,191.5294358,192.8528224,157,,0,0,0,1,0,0
2563,4975.790309,5009.969802,4973.565444,5008.306681,8406,,90.73266393,90.89599875,88.93815923,89.05829084,1207.659266,,155.5602623,157.915656,155.5602623,157.915656,124,,192.6898723,195.4233883,192.3531773,194.9648292,921,,0,0,0,0,0,0
2564,5008.306681,5009.906152,4988.479299,4990.094274,10005,,89.05829084,89.42593802,89.04899449,89.35393182,5838.080278,,157.915656,158.3528263,157.915656,158.3528263,699,,195.3794065,195.4846411,194.5812747,194.6162766,281,,0,0,0,0,0,0
2565,4990.094274,5009.478648,4987.70398,5008.703546,8803,,89.35393182,90.5323915,89.26423352,90.48036708,950.2248116,,158.3528263,158.3528263,158.2586041,158.2586041,100,,194.5994107,194.6898909,194.1686824,194.3574385,569,,0,0,0,0,0,0
2566,5008.703546,5009.504965,4991.680076,4992.22293,7877,,90.48036708,90.49690795,89.98114812,90.14894085,962.536459,,158.2586041,158.2586041,158.2115555,158.2115555,373,,194.4334459,197.0233719,194.293414,196.5438152,222,,1,1,0,0,0,0
2567,4992.22293,4999.077017,4989.815056,4998.271121,1828,,90.14894085,90.24090178,89.72807835,89.90618859,1104.814713,,158.2115555,161.1793589,158.2115555,161.1793589,369,,196.9989853,197.6059501,195.679399,195.7147963,566,,0,0,0,0,0,0
2568,4998.271121,5000.035875,4994.79181,4996.70863,3391,,89.90618859,90.1631806,89.76739873,90.09144285,862.4047326,,161.1793589,161.1793589,161.167581,161.167581,751,,196.2359164,196.242328,195.5520695,195.7573413,163,,0,0,0,0,0,0
2569,4996.70863,4997.936248,4989.362026,4990.939927,9160,,90.09144285,90.63853091,89.93579861,90.47030406,984.1097819,,161.167581,161.167581,160.9194851,160.9194851,607,,195.5805784,197.5185583,195.4289866,197.4361562,584,,0,0,0,0,0,0
2570,4990.939927,4999.564386,4990.165996,4998.801297,1298,,90.47030406,90.52105591,90.01159239,90.0995197,9808.77042,,160.9194851,161.2157488,160.9194851,161.2157488,940,,197.1121414,197.4964089,196.7891573,197.026546,653,,0,0,0,0,0,0
2571,4998.801297,5000.14294,4990.816569,4992.611357,7488,,90.0995197,90.15247252,88.85373671,88.97986864,956.1460495,,161.2157488,161.2157488,161.1821799,161.1821799,242,,196.692196,197.0362218,196.2796374,196.3265945,814,,0,0,0,0,0,0
2572,4992.611357,5003.145825,4991.638107,5002.062204,2162,,88.97986864,89.32894682,88.9793452,89.22447241,974.0885303,,161.1821799,161.570314,161.1821799,161.570314,845,,196.1503128,198.2067601,195.8902975,198.1634847,147,,0,0,0,0,0,0
2573,5002.062204,5011.219565,5001.565395,5009.245968,9345,,89.22447241,89.38611471,89.11031121,89.32597055,8581.115511,,161.570314,161.570314,161.4251365,161.4251365,919,,198.8236952,200.5683495,198.6344132,200.3864341,663,,0,0,0,0,0,0
2574,5009.245968,5009.912077,4995.964144,4997.971975,2128,,89.32597055,90.61986244,89.30414314,90.54235679,1007.337007,,161.4251365,161.4251365,161.2034902,161.2034902,359,,201.0475325,201.1325956,199.4428599,199.4764989,241,,0,0,0,0,0,0
2575,4997.971975,5005.85815,4997.948316,5004.501386,4601,,90.54235679,90.64522629,90.25557398,90.36182314,1127.383001,,161.2034902,161.2034902,160.9223252,160.9223252,780,,199.8926898,200.0785054,198.4407114,198.7806437,829,,0,0,0,0,0,0
2576,5004.501386,5012.668026,5003.264852,5010.784847,10884,,90.36182314,90.67140775,90.32894251,90.5961473,5792.323259,,160.9223252,160.9223252,160.5577649,160.5577649,666,,198.9330383,199.0631292,198.8270822,198.9478364,237,,0,0,0,0,0,0
2577,5010.784847,5021.953432,5008.587018,5021.629187,21729,,90.5961473,90.77703402,90.00423048,90.1647587,4992.315108,,160.5577649,160.6604436,160.5577649,160.6604436,495,,199.5101823,199.8284776,198.8918265,199.0555372,171,,0,0,0,0,0,0
2578,5021.629187,5023.193246,5002.154052,5004.107762,4207,,90.1647587,90.29755677,88.73086282,88.77326216,1137.353791,,160.6604436,161.0540719,160.6604436,161.0540719,904,,199.1452786,199.4834708,198.6009029,199.3196824,977,,0,0,0,0,0,0
2579,5004.107762,5008.346618,5002.048319,5008.050873,8150,,88.77326216,89.27123881,88.65917952,89.18402909,877.1182841,,161.0540719,161.0540719,160.861208,160.861208,260,,200.0277473,200.2539635,198.4573352,198.8995403,873,,0,0,0,0,0,0
2580,5008.050873,5010.518788,5006.189544,5007.676193,7776,,89.18402909,89.28266646,88.72284188,88.8995052,1146.183952,,160.861208,160.861208,160.7362784,160.7362784,774,,199.947365,200.1728224,197.651732,197.8087927,556,,0,0,0,0,0,1
2581,5007.676193,5009.576729,4999.072598,5000.736073,836,,88.8995052,89.0374918,88.57525372,88.716003,1118.471057,,160.7362784,160.7362784,160.5154332,160.5154332,729,,197.4342898,199.1363711,197.0147129,199.0007506,357,,0,0,0,0,0,0
2582,5000.736073,5001.684904,4984.960147,4986.43645,13663,,88.716003,88.81493944,88.49064027,88.50877772,1075.403653,,160.5154332,160.5154332,160.1012397,160.1012397,101,,199.1911725,199.8364426,198.1235623,198.1587852,142,,0,0,0,0,0,0
2583,4986.43645,4998.30272,4985.000885,4996.800746,3299,,88.50877772,88.64893735,88.02989268,88.18851208,1012.136921,,160.1012397,160.1012397,159.6275971,159.6275971,275,,197.6973209,200.0823291,197.446678,199.8911074,224,,0,0,0,0,0,0
2584,4996.800746,4998.7494,4988.050437,4988.796001,11303,,88.18851208,88.19535776,88.06145152,88.17130946,1086.397889,,159.6275971,159.9264308,159.6275971,159.9264308,609,,199.6739201,199.6753339,197.9514032,198.208121,689,,0,0,0,0,0,0
2585,4988.796001,4990.246326,4976.428431,4977.829086,22270,,88.17130946,88.32826716,87.78814677,87.91025944,10541.45336,,159.9264308,159.9264308,159.509985,159.509985,699,,198.2561528,198.6502614,196.8257339,196.8519357,401,,0,0,0,0,0,-1
2586,4977.829086,5001.861551,4975.765486,4999.968786,131,,87.91025944,87.95385401,86.29631577,86.40201486,892.6135263,,159.509985,159.6552067,159.509985,159.6552067,813,,196.3675112,197.7741005,195.9854496,197.6807306,700,,0,0,0,0,0,0
2587,4999.968786,5012.745833,4998.23208,5012.499876,12599,,86.40201486,86.54288996,86.21635536,86.3053419,5994.310703,,159.6552067,159.8502218,159.6552067,159.8502218,144,,196.3907478,199.105027,196.139269,198.8521757,399,,0,0,0,0,0,0
2588,5012.499876,5013.464814,4991.133989,4992.983972,7116,,86.3053419,86.3633642,85.01456716,85.04087311,969.063716,,159.8502218,160.0396985,159.8502218,160.0396985,581,,198.3508718,199.5871289,198.0227872,199.5507967,732,,0,0,0,0,-1,0
2589,4992.983972,5007.295081,4992.384935,5004.936479,5036,,85.04087311,85.23266767,84.99073569,85.10093099,777.5567931,,160.0396985,160.3036224,160.0396985,160.3036224,745,,199.0281905,199.194163,198.714773,199.1339301,732,,0,0,0,0,0,0
2590,5004.936479,5007.260625,5003.271462,5006.588314,6688,,85.10093099,85.24061148,84.83772663,84.86138831,767.1565581,,160.3036224,160.3036224,160.1647626,160.1647626,581,,198.549189,199.4179186,198.3198018,199.2360815,300,,0,0,0,0,0,0
2591,5006.588314,5008.453637,5002.361157,5004.597357,4697,,84.86138831,85.20227825,84.79682782,85.06336765,8601.005109,,160.1647626,160.1647626,160.0497465,160.0497465,730,,199.5075775,202.4565269,199.4079024,202.0090904,806,,0,0,0,0,0,0
2592,5004.597357,5010.017613,5004.042534,5009.133298,9233,,85.06336765,86.5310846,84.93373567,86.44866791,1045.147212,,160.0497465,160.1813825,160.0497465,160.1813825,706,,202.6842765,203.0055763,200.6409678,200.8644742,657,,0,0,0,0,0,0
2593,5009.133298,5009.49595,5002.548752,5003.206488,3306,,86.44866791,86.6425773,86.29350889,86.475539,1106.963027,,160.1813825,160.1813825,160.0630907,160.0630907,425,,201.3731775,202.4174676,201.0037686,201.9642695,522,,0,0,0,0,0,0
2594,5003.206488,5008.377411,5000.719862,5006.581608,6681,,86.475539,86.81060382,86.45415367,86.80360284,948.3014686,,160.0630907,160.2815954,160.0630907,160.2815954,393,,201.1506998,203.0428484,200.5207381,201.9952766,218,,0,0,0,0,0,0
2595,5006.581608,5011.751206,5004.158158,5011.548877,11648,,86.80360284,86.82598351,86.34210005,86.47008992,898.62462,,160.2815954,160.728245,160.2815954,160.728245,722,,202.8832012,203.3687934,201.8449881,201.8894251,387,,0,0,0,1,0,0
2596,5011.548877,5011.776214,5007.249468,5009.520767,9620,,86.47008992,86.58873986,86.32680752,86.49440775,952.9270202,,160.728245,160.728245,160.655236,160.655236,695,,201.7192907,203.3268727,201.6206986,203.1050228,626,,0,0,0,0,0,0
2597,5009.520767,5010.07,4996.159372,4997.243892,2856,,86.49440775,86.89194859,86.44829538,86.86004463,877.7486159,,160.655236,161.0521147,160.655236,161.0521147,384,,203.8902099,204.1536526,202.2865006,202.4613398,509,,0,0,0,0,0,0
2598,4997.243892,5006.303965,4995.879449,5005.286308,5386,,86.86004463,87.08673465,86.84232214,86.93749096,1056.891881,,161.0521147,161.0521147,160.9279401,160.9279401,381,,202.22851,202.2611602,200.793786,201.0387244,139,,0,0,0,0,0,0
2599,5005.286308,5007.423288,5002.375531,5004.764717,4864,,86.93749096,87.26200085,86.89716722,87.25383515,1063.631256,,160.9279401,160.9279401,160.926911,160.926911,646,,201.1714718,203.1768135,201.1238367,202.7416197,384,,0,0,0,0,0,0
2600,5004.764717,5006.415287,4996.746241,4996.944981,3155,,87.25383515,87.4126525,87.11093783,87.40991942,970.5551464,,160.926911,160.926911,160.507846,160.507846,383,,202.974997,203.1315838,201.5616469,201.5855451,467,,0,0,0,0,0,0
2601,4996.944981,4997.538918,4987.606969,4989.312226,10787,,87.40991942,87.71425811,87.38582551,87.64175169,8449.697173,,160.507846,160.9821766,160.507846,160.9821766,508,,201.4453939,203.1378462,201.2148053,202.593953,748,,0,0,0,0,-1,0
2602,4989.312226,4998.42533,4988.457422,4997.07132,3028,,87.64175169,89.04131321,87.59864117,89.02743328,905.8866536,,160.9821766,160.9821766,160.9334907,160.9334907,996,,203.4451925,203.5687668,202.6320516,202.8518531,162,,0,0,0,0,0,0
2603,4997.07132,5015.815027,4996.266346,5015.553973,15653,,89.02743328,89.05018887,88.63216273,88.70379479,957.5590254,,160.9334907,161.3283415,160.9334907,161.3283415,166,,202.1103018,202.56693,201.9428005,202.3587113,602,,0,0,0,0,0,0
2604,5015.553973,5016.66667,4995.632421,4995.878086,4221,,88.70379479,88.8165505,88.67319621,88.71726832,991.620741,,161.3283415,161.3539111,161.3283415,161.3539111,859,,202.3935477,202.4887236,201.5570847,202.0198394,154,,0,0,0,0,0,0
2605,4995.878086,5000.608272,4994.447101,4999.404102,695,,88.71726832,88.73165452,88.30233929,88.36450399,1171.820825,,161.3539111,161.3539111,161.1567081,161.1567081,494,,202.2766302,203.4768803,201.9379486,203.1770309,699,,0,0,0,0,0,0
2606,4999.404102,5009.141581,4998.191869,5008.319584,8419,,88.36450399,88.58263761,88.25884777,88.50548169,990.2693558,,161.1567081,161.2709726,161.1567081,161.2709726,507,,203.8889767,204.188835,201.0344604,201.1156473,773,,1,1,0,0,0,0
2607,5008.319584,5009.906907,4998.610569,4999.659533,440,,88.50548169,88.64007082,88.41950839,88.62883476,7049.795408,,161.2709726,161.6810197,161.2709726,161.6810197,745,,201.2760789,201.5777871,200.7742992,201.1040193,746,,-1,-1,0,0,0,0
2608,4999.659533,5012.084863,4997.49101,5010.007528,10107,,88.62883476,88.68965273,88.17997922,88.25536185,10894.62602,,161.6810197,161.6810197,157.7681374,157.7681374,770,,201.0701356,201.1025421,199.9735049,200.097288,606,,1,1,0,0,0,0
2609,5010.007528,5011.72981,4991.001455,4991.70763,8392,,88.25536185,88.40597901,86.61910767,86.73485751,968.3443304,,157.7681374,157.8794577,157.7681374,157.8794577,304,,201.1656484,201.2350573,198.8825824,199.2565457,361,,0,0,0,0,1,0
2610,4991.70763,5007.09263,4990.952732,5005.524495,5624,,86.73485751,86.9767958,86.65797305,86.84828944,1062.198806,,157.8794577,158.1208334,157.8794577,158.1208334,336,,200.032723,200.2721117,199.1118652,199.5371239,193,,0,0,0,0,0,0
2611,5005.524495,5005.924054,4995.02816,4995.673361,4426,,86.84828944,86.86606255,86.50075616,86.53471852,8838.542591,,158.1208334,158.1208334,157.8591299,157.8591299,501,,199.5503961,199.7149164,198.611224,198.7356268,963,,0,0,0,0,0,0
2612,4995.673361,4996.007691,4994.456135,4995.833362,4266,,86.53471852,86.59983769,85.35595751,85.46426048,927.1819167,,157.8591299,158.2521848,157.8591299,158.2521848,486,,198.4119758,199.1865976,198.2993774,198.9396617,759,,0,0,0,0,0,0
2613,4995.833362,4998.764157,4993.453924,4997.78045,2319,,85.46426048,85.67692012,85.4605392,85.51371834,991.5032148,,158.2521848,158.2521848,158.2231513,158.2231513,765,,198.0050855,200.2430038,197.9252704,199.964487,574,,0,0,0,0,0,0
2614,4997.78045,4998.042259,4991.84643,4993.656835,6443,,85.51371834,85.86129065,85.40491287,85.72671027,9114.939803,,158.2231513,158.3575258,158.2231513,158.3575258,365,,200.0384481,201.3985261,200.014383,201.1988364,895,,0,0,1,0,0,0
2615,4993.656835,5013.774782,4993.165564,5011.746501,11846,,85.72671027,86.6430021,85.71199723,86.6173218,991.2359366,,158.3575258,158.7976711,158.3575258,158.7976711,404,,200.2928283,201.2374565,200.0120799,200.6835475,695,,0,0,0,1,0,0
2616,5011.746501,5011.902704,5005.703879,5006.751077,6851,,86.6173218,86.68735313,86.3091063,86.32047163,1064.82889,,158.7976711,161.4149258,158.7976711,161.4149258,872,,200.0297633,200.4326884,199.3728656,200.2938858,741,,0,0,-1,0,0,0
2617,5006.751077,5017.956101,5004.38336,5016.436729,16536,,86.32047163,86.33128698,85.9628692,85.99187964,1031.958269,,161.4149258,161.4149258,161.0438224,161.0438224,967,,200.3023849,200.4367858,199.021854,199.1838137,482,,0,0,0,0,0,0
2618,5016.436729,5016.706374,4993.447747,4994.765961,5334,,85.99187964,86.10457435,85.78223543,85.91310773,6257.400229,,161.0438224,161.0438224,160.6425267,160.6425267,608,,199.7560943,200.2290288,198.8168504,198.9191075,443,,0,0,0,0,0,0
2619,4994.765961,5015.480572,4994.551041,5015.472566,15572,,85.91310773,86.06948449,84.57130437,84.71532288,1019.976097,,160.6425267,160.6425267,160.2674912,160.2674912,270,,199.1501417,199.2212437,196.5872915,197.2606963,658,,0,0,0,0,0,0
2620,5015.472566,5016.407139,5001.265729,5003.218975,3318,,84.71532288,84.73517855,84.24264991,84.36245686,1015.630057,,160.2674912,160.3843222,160.2674912,160.3843222,529,,197.2541735,199.5951078,196.5626008,199.3700312,499,,0,0,0,0,0,0
2621,5003.218975,5004.97994,4998.591025,4999.744612,355,,84.36245686,84.43839513,84.12509229,84.26932749,931.9673,,160.3843222,160.3843222,160.041666,160.041666,450,,198.6474544,200.7874638,198.4413505,200.2855709,718,,0,0,0,0,0,0
2622,4999.744612,5009.901235,4997.989651,5008.380521,8480,,84.26932749,84.70725997,84.20349619,84.66318554,954.3032494,,160.041666,160.4107461,160.041666,160.4107461,750,,200.9174898,201.5984904,200.7523326,201.5172186,384,,0,0,0,0,0,0
2623,5008.380521,5008.640451,4996.593662,4998.12474,1975,,84.66318554,84.76857854,84.36171534,84.38185584,1186.620824,,160.4107461,160.651256,160.4107461,160.651256,932,,201.8934788,202.0617974,200.9839302,201.2083383,526,,0,0,0,0,0,0
2624,4998.12474,5016.048838,4997.756857,5014.050175,14150,,84.38185584,84.64625129,84.27634559,84.59174272,900.8448992,,160.651256,160.651256,160.4982368,160.4982368,334,,200.3759372,203.4536548,200.2562925,202.7659114,833,,0,0,0,0,0,0
2625,5014.050175,5016.44827,5000.58368,5001.146442,1246,,84.59174272,84.72569477,84.29727267,84.31372382,5325.70652,,160.4982368,160.4982368,160.3919519,160.3919519,493,,202.2115737,203.0265915,201.9398915,202.6496408,517,,0,0,0,0,0,0
2626,5001.146442,5020.741745,4998.686285,5019.184855,19284,,84.31372382,84.43816283,82.78685777,82.7993946,1035.4388,,160.3919519,160.4950272,160.3919519,160.4950272,760,,202.9810447,204.5126804,202.8968526,204.464227,717,,0,0,0,0,0,0
2627,5019.184855,5021.159899,5003.00898,5004.733624,4833,,82.7993946,82.82845418,82.44556217,82.46929476,955.283211,,160.4950272,160.6201921,160.4950272,160.6201921,685,,204.9440587,205.373859,202.1742358,202.2505608,267,,0,0,0,0,0,0
