timestamp,signal,holding,new_portfolio_value,portfolio_value
2822,VAMPIRE_BLOOD,PHOENIX_FEATHERS,994.9903574755589,
2823,NIL,VAMPIRE_BLOOD,996.4868585644621,
2824,NIL,VAMPIRE_BLOOD,999.2667041258444,
2825,NIL,VAMPIRE_BLOOD,998.9750398029674,
2826,NIL,VAMPIRE_BLOOD,1000.047654098345,
2827,NIL,VAMPIRE_BLOOD,999.7824023302198,
2828,NIL,VAMPIRE_BLOOD,1001.0342024956287,
2829,NIL,VAMPIRE_BLOOD,1023.7179671392649,
2830,NIL,VAMPIRE_BLOOD,1021.3642161213317,
2831,NIL,VAMPIRE_BLOOD,1023.407947804002,
2832,NIL,VAMPIRE_BLOOD,1023.484208432193,
2833,NIL,VAMPIRE_BLOOD,1024.6975997077739,
2834,NIL,VAMPIRE_BLOOD,1023.0686622258949,
2835,NIL,VAMPIRE_BLOOD,1020.0201504815259,
2836,NIL,VAMPIRE_BLOOD,1022.0955539904254,
2837,NIL,VAMPIRE_BLOOD,1024.9392747327227,
2838,NIL,VAMPIRE_BLOOD,1027.3122799518771,
2839,NIL,VAMPIRE_BLOOD,1027.5470248468366,
2840,NIL,VAMPIRE_BLOOD,1028.1538825650534,
2841,NIL,VAMPIRE_BLOOD,1025.8358714728708,
2842,NIL,VAMPIRE_BLOOD,1023.9670317207049,
2843,NIL,VAMPIRE_BLOOD,1024.2283500590745,
2844,NIL,VAMPIRE_BLOOD,1021.3796501107423,
2845,NIL,VAMPIRE_BLOOD,1024.3491685032634,
2846,NIL,VAMPIRE_BLOOD,1022.9308658570588,
2847,NIL,VAMPIRE_BLOOD,1024.773442025453,
2848,NIL,VAMPIRE_BLOOD,1024.0161909523326,
2849,NIL,VAMPIRE_BLOOD,1005.3874801435151,
2850,NIL,VAMPIRE_BLOOD,1005.1253800054426,
2851,NIL,VAMPIRE_BLOOD,1005.0952348338164,
2852,NIL,VAMPIRE_BLOOD,1006.1815592264238,
2853,NIL,VAMPIRE_BLOOD,1007.7504733210468,
2854,NIL,VAMPIRE_BLOOD,1010.0370133998815,
2855,NIL,VAMPIRE_BLOOD,1011.6949573192159,
2856,NIL,VAMPIRE_BLOOD,1033.5683460506166,
2857,NIL,VAMPIRE_BLOOD,1035.5974452077487,
2858,NIL,VAMPIRE_BLOOD,1033.7691303292106,
2859,NIL,VAMPIRE_BLOOD,1033.6171394095174,
2860,NIL,VAMPIRE_BLOOD,1034.46753846112,
2861,NIL,VAMPIRE_BLOOD,1032.9993245777807,
2862,NIL,VAMPIRE_BLOOD,1031.5143925751836,
2863,NIL,VAMPIRE_BLOOD,1034.1409612993737,
2864,NIL,VAMPIRE_BLOOD,1031.6426369247827,
2865,NIL,VAMPIRE_BLOOD,1029.6101382498873,
2866,NIL,VAMPIRE_BLOOD,1029.3400598220105,
2867,NIL,VAMPIRE_BLOOD,1026.4898415614502,
2868,NIL,VAMPIRE_BLOOD,1026.214304240983,
2869,NIL,VAMPIRE_BLOOD,1027.2029251225401,
2870,NIL,VAMPIRE_BLOOD,1026.8312246509556,
2871,NIL,VAMPIRE_BLOOD,1024.8458067645754,
2872,NIL,VAMPIRE_BLOOD,1027.358386470183,
2873,NIL,VAMPIRE_BLOOD,1025.9890982558138,
2874,NIL,VAMPIRE_BLOOD,1028.1805549251942,
2875,NIL,VAMPIRE_BLOOD,1027.8347962600646,
2876,NIL,VAMPIRE_BLOOD,1029.7771269719615,
2877,NIL,VAMPIRE_BLOOD,1027.7727051556062,
2878,NIL,VAMPIRE_BLOOD,1024.810534011818,
2879,NIL,VAMPIRE_BLOOD,1022.2393133696482,
2880,NIL,VAMPIRE_BLOOD,1025.1958557939286,
2881,NIL,VAMPIRE_BLOOD,1025.3181097224806,
2882,NIL,VAMPIRE_BLOOD,1022.5714382106895,
2883,NIL,VAMPIRE_BLOOD,1021.3531839264379,
2884,NIL,VAMPIRE_BLOOD,1021.6925308805888,
2885,NIL,VAMPIRE_BLOOD,1020.4960805848519,
2886,NIL,VAMPIRE_BLOOD,1018.1292517025275,
2887,NIL,VAMPIRE_BLOOD,1020.000125802396,
2888,NIL,VAMPIRE_BLOOD,1021.8818199624831,
2889,NIL,VAMPIRE_BLOOD,1024.4757974115557,
2890,NIL,VAMPIRE_BLOOD,1027.2070891593728,
2891,NIL,VAMPIRE_BLOOD,1052.0329510237646,
2892,NIL,VAMPIRE_BLOOD,1050.1603589905549,
2893,NIL,VAMPIRE_BLOOD,1024.1834370962604,
2894,NIL,VAMPIRE_BLOOD,1025.2215622262352,
2895,NIL,VAMPIRE_BLOOD,1022.3969079817246,
2896,NIL,VAMPIRE_BLOOD,1022.1256062041601,
2897,NIL,VAMPIRE_BLOOD,1024.932846932878,
2898,NIL,VAMPIRE_BLOOD,1023.8039120729229,
2899,NIL,VAMPIRE_BLOOD,1021.6467967897329,
2900,NIL,VAMPIRE_BLOOD,1020.4936458031551,
2901,NIL,VAMPIRE_BLOOD,1022.0977498226704,
2902,NIL,VAMPIRE_BLOOD,1020.8077213202611,
2903,NIL,VAMPIRE_BLOOD,1022.6871934292105,
2904,NIL,VAMPIRE_BLOOD,1021.8445843680934,
2905,NIL,VAMPIRE_BLOOD,1022.2788085558624,
2906,NIL,VAMPIRE_BLOOD,1022.5981737345257,
2907,NIL,VAMPIRE_BLOOD,1022.9801692925952,
2908,NIL,VAMPIRE_BLOOD,1024.9335435211806,
2909,NIL,VAMPIRE_BLOOD,1026.9906998726833,
2910,NIL,VAMPIRE_BLOOD,1027.578190171734,
2911,NIL,VAMPIRE_BLOOD,1025.9059682777938,
2912,NIL,VAMPIRE_BLOOD,1022.837886513726,
2913,NIL,VAMPIRE_BLOOD,1025.7710023575773,
2914,NIL,VAMPIRE_BLOOD,1028.4619056891847,
2915,NIL,VAMPIRE_BLOOD,1027.9116158273723,
2916,NIL,VAMPIRE_BLOOD,1027.6847175318708,
2917,NIL,VAMPIRE_BLOOD,1025.662196337331,
2918,NIL,VAMPIRE_BLOOD,1027.715882260884,
2919,NIL,VAMPIRE_BLOOD,1027.5901936574173,
2920,NIL,VAMPIRE_BLOOD,1027.1752046025842,
2921,NIL,VAMPIRE_BLOOD,1026.259553282328,
2922,NIL,VAMPIRE_BLOOD,1023.4097080451015,
2923,NIL,VAMPIRE_BLOOD,1023.4632565576836,
2924,NIL,VAMPIRE_BLOOD,1024.214635790657,
2925,NIL,VAMPIRE_BLOOD,1022.7247263696762,
2926,NIL,VAMPIRE_BLOOD,1021.2346417588232,
2927,NIL,VAMPIRE_BLOOD,1024.0657387002761,
2928,NIL,VAMPIRE_BLOOD,1021.4458814166766,
2929,NIL,VAMPIRE_BLOOD,1019.0275240682586,
2930,NIL,VAMPIRE_BLOOD,1017.4712510551135,
2931,NIL,VAMPIRE_BLOOD,1020.0085033344267,
2932,NIL,VAMPIRE_BLOOD,1022.4783379029209,
2933,NIL,VAMPIRE_BLOOD,1024.518662321337,
2934,NIL,VAMPIRE_BLOOD,1003.8936539775286,
2935,NIL,VAMPIRE_BLOOD,1002.2020712191455,
2936,NIL,VAMPIRE_BLOOD,999.9556949082831,
2937,NIL,VAMPIRE_BLOOD,1001.8424290545651,
2938,NIL,VAMPIRE_BLOOD,999.5065736225156,
2939,NIL,VAMPIRE_BLOOD,1002.4537112108874,
2940,NIL,VAMPIRE_BLOOD,1000.4865780225905,
2941,NIL,VAMPIRE_BLOOD,1001.3801673365948,
2942,NIL,VAMPIRE_BLOOD,1003.4928618570884,
2943,NIL,VAMPIRE_BLOOD,1002.6310033618213,
2944,NIL,VAMPIRE_BLOOD,1003.284719007967,
2945,NIL,VAMPIRE_BLOOD,1004.0447546466454,
2946,NIL,VAMPIRE_BLOOD,1005.0203834710961,
2947,NIL,VAMPIRE_BLOOD,1003.1547060748934,
2948,NIL,VAMPIRE_BLOOD,1002.6586041091094,
2949,NIL,VAMPIRE_BLOOD,1003.3198219338071,
2950,NIL,VAMPIRE_BLOOD,1000.8788698589128,
2951,NIL,VAMPIRE_BLOOD,1000.4461449150865,
2952,NIL,VAMPIRE_BLOOD,981.5432816200315,
2953,NIL,VAMPIRE_BLOOD,982.4710895681387,
2954,NIL,VAMPIRE_BLOOD,980.174010090412,
2955,NIL,VAMPIRE_BLOOD,978.8378190566083,
2956,NIL,VAMPIRE_BLOOD,981.0360586726495,
2957,NIL,VAMPIRE_BLOOD,981.7085077174705,
2958,NIL,VAMPIRE_BLOOD,984.1734369695358,
2959,NIL,VAMPIRE_BLOOD,983.2087736009797,
2960,NIL,VAMPIRE_BLOOD,985.9819792278422,
2961,NIL,VAMPIRE_BLOOD,988.0151309915138,
2962,NIL,VAMPIRE_BLOOD,990.6562952964391,
2963,NIL,VAMPIRE_BLOOD,991.2389428468723,
2964,NIL,VAMPIRE_BLOOD,994.211606314723,
2965,NIL,VAMPIRE_BLOOD,997.0307808107057,
2966,NIL,VAMPIRE_BLOOD,999.5447894459535,
2967,NIL,VAMPIRE_BLOOD,1001.6707239112645,
2968,NIL,VAMPIRE_BLOOD,999.1501831964863,
2969,NIL,VAMPIRE_BLOOD,1000.0965279015752,
2970,NIL,VAMPIRE_BLOOD,999.8451840641416,
2971,NIL,VAMPIRE_BLOOD,998.3154701931924,
2972,NIL,VAMPIRE_BLOOD,1000.7867247530679,
2973,NIL,VAMPIRE_BLOOD,1000.7375184466105,
2974,NIL,VAMPIRE_BLOOD,1001.3043184641926,
2975,NIL,VAMPIRE_BLOOD,1002.9021376960043,
2976,NIL,VAMPIRE_BLOOD,1003.924706680365,
2977,NIL,VAMPIRE_BLOOD,1001.924271923318,
2978,NIL,VAMPIRE_BLOOD,1001.2045591536186,
2979,NIL,VAMPIRE_BLOOD,999.8841870502378,
2980,NIL,VAMPIRE_BLOOD,999.4420167503963,
2981,NIL,VAMPIRE_BLOOD,999.1167964163354,
2982,NIL,VAMPIRE_BLOOD,999.4747915577613,
2983,NIL,VAMPIRE_BLOOD,1000.0402013781583,
2984,NIL,VAMPIRE_BLOOD,1002.8115937302522,
2985,NIL,VAMPIRE_BLOOD,1018.7489542945225,
2986,NIL,VAMPIRE_BLOOD,1016.9724312627706,
2987,NIL,VAMPIRE_BLOOD,1016.8450169794719,
2988,NIL,VAMPIRE_BLOOD,1013.8042118018395,
2989,NIL,VAMPIRE_BLOOD,1013.1346539857982,
2990,NIL,VAMPIRE_BLOOD,1015.1890430523769,
2991,NIL,VAMPIRE_BLOOD,1017.7062116600521,
2992,NIL,VAMPIRE_BLOOD,1014.6730475019253,
2993,NIL,VAMPIRE_BLOOD,1030.4544157859802,
2994,NIL,VAMPIRE_BLOOD,1028.994717083857,
2995,NIL,VAMPIRE_BLOOD,1027.257823312201,
2996,NIL,VAMPIRE_BLOOD,1029.033878575076,
2997,NIL,VAMPIRE_BLOOD,1032.0728502178865,
2998,NIL,VAMPIRE_BLOOD,1032.0564657936236,
2999,NIL,VAMPIRE_BLOOD,1034.5148427061051,
3000,NIL,VAMPIRE_BLOOD,1051.9350520627886,
3001,NIL,VAMPIRE_BLOOD,1032.2609493195926,
3002,NIL,VAMPIRE_BLOOD,1032.523156120887,
3003,NIL,VAMPIRE_BLOOD,1035.2243432171845,
3004,NIL,VAMPIRE_BLOOD,1034.6010903487943,
3005,NIL,VAMPIRE_BLOOD,1034.2877328718118,
3006,NIL,VAMPIRE_BLOOD,1035.826410028685,
3007,NIL,VAMPIRE_BLOOD,1038.5850766837843,
3008,NIL,VAMPIRE_BLOOD,1036.9626587678733,
3009,NIL,VAMPIRE_BLOOD,1056.237311321217,
3010,NIL,VAMPIRE_BLOOD,1058.319522803902,
3011,NIL,VAMPIRE_BLOOD,1060.5453619754633,
3012,NIL,VAMPIRE_BLOOD,1059.3980667401665,
3013,NIL,VAMPIRE_BLOOD,1057.349440466978,
3014,NIL,VAMPIRE_BLOOD,1055.222239748337,
3015,NIL,VAMPIRE_BLOOD,1074.2463052368253,
3016,NIL,VAMPIRE_BLOOD,1074.0971531081268,
3017,NIL,VAMPIRE_BLOOD,1077.099325343577,
3018,NIL,VAMPIRE_BLOOD,1055.7118287028761,
3019,NIL,VAMPIRE_BLOOD,1056.1514980779054,
3020,NIL,VAMPIRE_BLOOD,1058.3334909188693,
3021,NIL,VAMPIRE_BLOOD,1055.9812677473067,
3022,NIL,VAMPIRE_BLOOD,1053.7251010636396,
3023,NIL,VAMPIRE_BLOOD,1054.8769202496565,
3024,NIL,VAMPIRE_BLOOD,1056.089993919108,
3025,NIL,VAMPIRE_BLOOD,1057.5374114536412,
3026,NIL,VAMPIRE_BLOOD,1054.9987552718126,
3027,NIL,VAMPIRE_BLOOD,1053.0737230701118,
3028,NIL,VAMPIRE_BLOOD,1053.944893443396,
3029,NIL,VAMPIRE_BLOOD,1052.023151712701,
3030,NIL,VAMPIRE_BLOOD,1049.8580915092064,
3031,NIL,VAMPIRE_BLOOD,1048.8107867874448,
3032,NIL,VAMPIRE_BLOOD,1046.368952208465,
3033,NIL,VAMPIRE_BLOOD,1043.840615544362,
3034,NIL,VAMPIRE_BLOOD,1045.4581829651645,
3035,NIL,VAMPIRE_BLOOD,1044.7189979007292,
3036,NIL,VAMPIRE_BLOOD,1043.985893235813,
3037,NIL,VAMPIRE_BLOOD,1041.865370588263,
3038,NIL,VAMPIRE_BLOOD,1043.3940166352274,
3039,NIL,VAMPIRE_BLOOD,1045.9016928120582,
3040,NIL,VAMPIRE_BLOOD,1048.4745777580163,
3041,NIL,VAMPIRE_BLOOD,1050.0839058918577,
3042,NIL,VAMPIRE_BLOOD,1052.6226878051934,
3043,NIL,VAMPIRE_BLOOD,1053.7535199595497,
3044,NIL,VAMPIRE_BLOOD,1055.6094594207327,
3045,NIL,VAMPIRE_BLOOD,1054.0996945516556,
3046,NIL,VAMPIRE_BLOOD,1051.5162118101812,
3047,NIL,VAMPIRE_BLOOD,1029.0713084276235,
3048,NIL,VAMPIRE_BLOOD,1029.4070461128715,
3049,NIL,VAMPIRE_BLOOD,1031.2823184319532,
3050,NIL,VAMPIRE_BLOOD,1029.3962433332867,
3051,NIL,VAMPIRE_BLOOD,1031.0654297945387,
3052,NIL,VAMPIRE_BLOOD,1032.8933513896895,
3053,NIL,VAMPIRE_BLOOD,1035.9402178985556,
3054,NIL,VAMPIRE_BLOOD,1035.0732580410497,
3055,NIL,VAMPIRE_BLOOD,1035.5663323206365,
3056,NIL,VAMPIRE_BLOOD,1036.6872876990199,
3057,NIL,VAMPIRE_BLOOD,1038.599526868843,
3058,NIL,VAMPIRE_BLOOD,1059.1882989155954,
3059,NIL,VAMPIRE_BLOOD,1056.2326014547136,
3060,NIL,VAMPIRE_BLOOD,1077.3688996536578,
3061,NIL,VAMPIRE_BLOOD,1076.5742884464084,
3062,NIL,VAMPIRE_BLOOD,1094.7276650358199,
3063,NIL,VAMPIRE_BLOOD,1092.0631218211793,
3064,NIL,VAMPIRE_BLOOD,1094.573698760932,
3065,NIL,VAMPIRE_BLOOD,1096.7737069604477,
3066,NIL,VAMPIRE_BLOOD,1098.1769289764063,
3067,NIL,VAMPIRE_BLOOD,1095.267638359326,
3068,NIL,VAMPIRE_BLOOD,1093.3368183371108,
3069,NIL,VAMPIRE_BLOOD,1090.6228775372745,
3070,NIL,VAMPIRE_BLOOD,1091.6405084315907,
3071,NIL,VAMPIRE_BLOOD,1092.7888285872295,
3072,NIL,VAMPIRE_BLOOD,1094.0488614848766,
3073,NIL,VAMPIRE_BLOOD,1097.326921420539,
3074,NIL,VAMPIRE_BLOOD,1095.6846230294068,
3075,NIL,VAMPIRE_BLOOD,1095.6411151608759,
3076,NIL,VAMPIRE_BLOOD,1095.3731664221289,
3077,NIL,VAMPIRE_BLOOD,1093.8466691325798,
3078,NIL,VAMPIRE_BLOOD,1093.85990192679,
3079,NIL,VAMPIRE_BLOOD,1095.8801682965768,
3080,NIL,VAMPIRE_BLOOD,1098.6383510939334,
3081,NIL,VAMPIRE_BLOOD,1097.315800438941,
3082,NIL,VAMPIRE_BLOOD,1094.416110703579,
3083,NIL,VAMPIRE_BLOOD,1093.1016175909524,
3084,NIL,VAMPIRE_BLOOD,1090.505309043985,
3085,NIL,VAMPIRE_BLOOD,1087.524506397672,
3086,NIL,VAMPIRE_BLOOD,1086.556159870607,
3087,NIL,VAMPIRE_BLOOD,1088.0116325639697,
3088,NIL,VAMPIRE_BLOOD,1091.0314918259319,
3089,NIL,VAMPIRE_BLOOD,1088.0691162939593,
3090,NIL,VAMPIRE_BLOOD,1088.124745037306,
3091,NIL,VAMPIRE_BLOOD,1090.4152823054756,
3092,NIL,VAMPIRE_BLOOD,1088.3976908586053,
3093,NIL,VAMPIRE_BLOOD,1087.6740387003113,
3094,NIL,VAMPIRE_BLOOD,1087.4333105349115,
3095,NIL,VAMPIRE_BLOOD,1087.0652312499085,
3096,NIL,VAMPIRE_BLOOD,1089.7505439985787,
3097,NIL,VAMPIRE_BLOOD,1090.6283054439014,
3098,NIL,VAMPIRE_BLOOD,1091.898909322288,
3099,NIL,VAMPIRE_BLOOD,1088.7621692170803,
3100,NIL,VAMPIRE_BLOOD,1089.494964618242,
3101,NIL,VAMPIRE_BLOOD,1086.503219159623,
3102,NIL,VAMPIRE_BLOOD,1063.9364783713736,
3103,NIL,VAMPIRE_BLOOD,1064.644912250236,
3104,NIL,VAMPIRE_BLOOD,1066.5431660244585,
3105,NIL,VAMPIRE_BLOOD,1069.6239514378155,
3106,NIL,VAMPIRE_BLOOD,1072.5893606148247,
3107,NIL,VAMPIRE_BLOOD,1072.8843964489206,
3108,NIL,VAMPIRE_BLOOD,1071.0078304658487,
3109,NIL,VAMPIRE_BLOOD,1070.630890386956,
3110,NIL,VAMPIRE_BLOOD,1069.0650707175294,
3111,NIL,VAMPIRE_BLOOD,1071.0552240934217,
3112,NIL,VAMPIRE_BLOOD,1071.0750950345002,
3113,NIL,VAMPIRE_BLOOD,1070.54780510023,
3114,NIL,VAMPIRE_BLOOD,1068.5227716590837,
3115,NIL,VAMPIRE_BLOOD,1067.5750367568094,
3116,NIL,VAMPIRE_BLOOD,1087.9955925606125,
3117,NIL,VAMPIRE_BLOOD,1088.1348881733911,
3118,NIL,VAMPIRE_BLOOD,1085.7428998801988,
3119,NIL,VAMPIRE_BLOOD,1083.7810837641198,
3120,NIL,VAMPIRE_BLOOD,1085.881900530437,
3121,NIL,VAMPIRE_BLOOD,1086.9872240859481,
3122,NIL,VAMPIRE_BLOOD,1084.9976195191464,
3123,NIL,VAMPIRE_BLOOD,1081.7757168758674,
3124,NIL,VAMPIRE_BLOOD,1079.4940529151495,
3125,NIL,VAMPIRE_BLOOD,1082.3545328926953,
3126,NIL,VAMPIRE_BLOOD,1079.295485324738,
3127,NIL,VAMPIRE_BLOOD,1079.8059320041266,
3128,NIL,VAMPIRE_BLOOD,1082.598915018292,
3129,NIL,VAMPIRE_BLOOD,1084.6378879719778,
3130,NIL,VAMPIRE_BLOOD,1081.960974207159,
3131,NIL,VAMPIRE_BLOOD,1083.3808035079667,
3132,NIL,VAMPIRE_BLOOD,1082.2533178377048,
3133,NIL,VAMPIRE_BLOOD,1080.0893665741853,
3134,NIL,VAMPIRE_BLOOD,1097.3723295628909,
3135,NIL,VAMPIRE_BLOOD,1100.437825190746,
3136,NIL,VAMPIRE_BLOOD,1098.5212026988074,
3137,NIL,VAMPIRE_BLOOD,1101.539622305219,
3138,NIL,VAMPIRE_BLOOD,1101.1629765929827,
3139,NIL,VAMPIRE_BLOOD,1102.1549189315099,
3140,NIL,VAMPIRE_BLOOD,1105.2242538394614,
3141,NIL,VAMPIRE_BLOOD,1106.4208691950441,
3142,NIL,VAMPIRE_BLOOD,1104.2275670731638,
3143,NIL,VAMPIRE_BLOOD,1079.0549043426663,
3144,NIL,VAMPIRE_BLOOD,1081.336991976851,
3145,NIL,VAMPIRE_BLOOD,1081.71135485779,
3146,NIL,VAMPIRE_BLOOD,1078.6485192557534,
3147,NIL,VAMPIRE_BLOOD,1075.709320032963,
3148,NIL,VAMPIRE_BLOOD,1073.7955625509117,
3149,NIL,VAMPIRE_BLOOD,1073.2379325909733,
3150,NIL,VAMPIRE_BLOOD,1075.9699769401816,
3151,NIL,VAMPIRE_BLOOD,1073.0274926093407,
3152,NIL,VAMPIRE_BLOOD,1069.8567495800087,
3153,NIL,VAMPIRE_BLOOD,1069.8363649869912,
3154,NIL,VAMPIRE_BLOOD,1072.8044764975773,
3155,NIL,VAMPIRE_BLOOD,1070.5897285134179,
3156,NIL,VAMPIRE_BLOOD,1072.977990148575,
3157,NIL,VAMPIRE_BLOOD,1090.4541613477163,
3158,NIL,VAMPIRE_BLOOD,1088.431138418916,
3159,NIL,VAMPIRE_BLOOD,1090.862974065719,
3160,NIL,VAMPIRE_BLOOD,1094.1292253697402,
3161,NIL,VAMPIRE_BLOOD,1095.3738493051012,
3162,NIL,VAMPIRE_BLOOD,1096.090732817949,
3163,NIL,VAMPIRE_BLOOD,1098.976235153061,
3164,NIL,VAMPIRE_BLOOD,1098.0503930260056,
3165,NIL,VAMPIRE_BLOOD,1096.1811427098187,
3166,NIL,VAMPIRE_BLOOD,1096.5226306748943,
3167,NIL,VAMPIRE_BLOOD,1097.9933258188762,
3168,NIL,VAMPIRE_BLOOD,1074.671746095614,
3169,NIL,VAMPIRE_BLOOD,1076.4463545523315,
3170,NIL,VAMPIRE_BLOOD,1074.3024821933782,
3171,NIL,VAMPIRE_BLOOD,1074.94076027481,
3172,NIL,VAMPIRE_BLOOD,1078.078371562309,
3173,NIL,VAMPIRE_BLOOD,1080.0208143003827,
3174,NIL,VAMPIRE_BLOOD,1080.2295005956391,
3175,NIL,VAMPIRE_BLOOD,1079.9004648168388,
3176,NIL,VAMPIRE_BLOOD,1077.2246582043435,
3177,NIL,VAMPIRE_BLOOD,1075.9313547239103,
3178,NIL,VAMPIRE_BLOOD,1076.2129456291204,
3179,NIL,VAMPIRE_BLOOD,1073.360204396043,
3180,NIL,VAMPIRE_BLOOD,1070.2840090765212,
3181,NIL,VAMPIRE_BLOOD,1068.5216609314568,
3182,NIL,VAMPIRE_BLOOD,1066.4146910677823,
3183,NIL,VAMPIRE_BLOOD,1063.5865091904654,
3184,NIL,VAMPIRE_BLOOD,1065.937831981425,
3185,NIL,VAMPIRE_BLOOD,1065.483360849824,
3186,NIL,VAMPIRE_BLOOD,1064.7370537807776,
3187,NIL,VAMPIRE_BLOOD,1065.0195826072777,
3188,NIL,VAMPIRE_BLOOD,1063.431588309538,
3189,NIL,VAMPIRE_BLOOD,1065.838132855127,
3190,NIL,VAMPIRE_BLOOD,1062.8826946037502,
3191,NIL,VAMPIRE_BLOOD,1062.8122968774476,
3192,NIL,VAMPIRE_BLOOD,1062.4819215515954,
3193,NIL,VAMPIRE_BLOOD,1061.772897747652,
3194,NIL,VAMPIRE_BLOOD,1064.5046173401238,
3195,NIL,VAMPIRE_BLOOD,1066.429862272384,
3196,NIL,VAMPIRE_BLOOD,1063.5090591779704,
3197,NIL,VAMPIRE_BLOOD,1063.7979597912265,
3198,NIL,VAMPIRE_BLOOD,1066.7192211203746,
3199,NIL,VAMPIRE_BLOOD,1065.5435618104887,
3200,NIL,VAMPIRE_BLOOD,1066.3532602027071,
3201,NIL,VAMPIRE_BLOOD,1064.7968406021175,
3202,NIL,VAMPIRE_BLOOD,1061.673867798996,
3203,NIL,VAMPIRE_BLOOD,1059.2486905591143,
3204,NIL,VAMPIRE_BLOOD,1057.6862239285053,
3205,NIL,VAMPIRE_BLOOD,1060.8582820736485,
3206,NIL,VAMPIRE_BLOOD,1061.4073819552725,
3207,NIL,VAMPIRE_BLOOD,1081.6314879401154,
3208,NIL,VAMPIRE_BLOOD,1084.2139707883723,
3209,NIL,VAMPIRE_BLOOD,1082.3288645969596,
3210,NIL,VAMPIRE_BLOOD,1083.5423512139678,
3211,NIL,VAMPIRE_BLOOD,1085.2590802737727,
3212,NIL,VAMPIRE_BLOOD,1086.5839918208558,
3213,NIL,VAMPIRE_BLOOD,1086.6020119464788,
3214,NIL,VAMPIRE_BLOOD,1083.478059510193,
3215,NIL,VAMPIRE_BLOOD,1082.9277332994616,
3216,NIL,VAMPIRE_BLOOD,1085.23059106356,
3217,NIL,VAMPIRE_BLOOD,1085.683565930638,
3218,NIL,VAMPIRE_BLOOD,1103.9878674034096,
3219,NIL,VAMPIRE_BLOOD,1101.594348880311,
3220,NIL,VAMPIRE_BLOOD,1104.7416057408218,
3221,NIL,VAMPIRE_BLOOD,1102.7399083057485,
3222,NIL,VAMPIRE_BLOOD,1103.9398993437378,
3223,NIL,VAMPIRE_BLOOD,1103.865789260614,
3224,NIL,VAMPIRE_BLOOD,1104.1891528203803,
3225,NIL,VAMPIRE_BLOOD,1104.7685402898874,
3226,NIL,VAMPIRE_BLOOD,1105.7210905301188,
3227,NIL,VAMPIRE_BLOOD,1107.3939184380056,
3228,NIL,VAMPIRE_BLOOD,1108.2519167972391,
3229,NIL,VAMPIRE_BLOOD,1105.7224408030813,
3230,NIL,VAMPIRE_BLOOD,1102.839448926924,
3231,NIL,VAMPIRE_BLOOD,1100.9644745498022,
3232,NIL,VAMPIRE_BLOOD,1098.335680199171,
3233,NIL,VAMPIRE_BLOOD,1099.117901192073,
3234,NIL,VAMPIRE_BLOOD,1099.3095124336035,
3235,NIL,VAMPIRE_BLOOD,1101.9218341691515,
3236,NIL,VAMPIRE_BLOOD,1100.1902562779453,
3237,NIL,VAMPIRE_BLOOD,1098.8399946371399,
3238,NIL,VAMPIRE_BLOOD,1100.0860790839888,
3239,NIL,VAMPIRE_BLOOD,1080.0693693057158,
3240,NIL,VAMPIRE_BLOOD,1082.3085282705397,
3241,NIL,VAMPIRE_BLOOD,1083.843496645895,
3242,NIL,VAMPIRE_BLOOD,1083.2818885649071,
3243,NIL,VAMPIRE_BLOOD,1082.0795777508176,
3244,NIL,VAMPIRE_BLOOD,1080.9297845701287,
3245,NIL,VAMPIRE_BLOOD,1082.952168115483,
3246,NIL,VAMPIRE_BLOOD,1080.6945891869254,
3247,NIL,VAMPIRE_BLOOD,1102.085484153622,
3248,NIL,VAMPIRE_BLOOD,1100.2261356405331,
3249,NIL,VAMPIRE_BLOOD,1102.2043409479465,
3250,NIL,VAMPIRE_BLOOD,1101.825361158396,
3251,NIL,VAMPIRE_BLOOD,1101.2833213094552,
3252,NIL,VAMPIRE_BLOOD,1099.7610923364246,
3253,NIL,VAMPIRE_BLOOD,1099.991334732485,
3254,NIL,VAMPIRE_BLOOD,1102.8693968609728,
3255,NIL,VAMPIRE_BLOOD,1103.2176391702806,
3256,NIL,VAMPIRE_BLOOD,1100.7068518835042,
3257,NIL,VAMPIRE_BLOOD,1103.5529067031157,
3258,NIL,VAMPIRE_BLOOD,1103.392568641472,
3259,NIL,VAMPIRE_BLOOD,1102.8634368300054,
3260,NIL,VAMPIRE_BLOOD,1104.4802391358548,
3261,NIL,VAMPIRE_BLOOD,1107.1789842998485,
3262,NIL,VAMPIRE_BLOOD,1109.2523314133402,
3263,NIL,VAMPIRE_BLOOD,1107.9200773845955,
3264,NIL,VAMPIRE_BLOOD,1109.3985666902506,
3265,NIL,VAMPIRE_BLOOD,1106.8530792951638,
3266,NIL,VAMPIRE_BLOOD,1105.8489338498398,
3267,NIL,VAMPIRE_BLOOD,1105.6189500674006,
3268,NIL,VAMPIRE_BLOOD,1127.7153614652877,
3269,NIL,VAMPIRE_BLOOD,1125.1709043534986,
3270,NIL,VAMPIRE_BLOOD,1105.0465237138462,
3271,NIL,VAMPIRE_BLOOD,1106.3817565663066,
3272,NIL,VAMPIRE_BLOOD,1107.0617894257769,
3273,NIL,VAMPIRE_BLOOD,1106.5672373540688,
3274,NIL,VAMPIRE_BLOOD,1103.7053993570694,
3275,NIL,VAMPIRE_BLOOD,1102.2890112858995,
